timestamp,index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
1514.4009395,1969,0.994167331817249,0.30772792692481604,0.36346404162435053,1514.397694-0 1514.404185-1,-38.045620839471965,12.651878101767263,112.0554403716306,18.567277424603223,14.244559273480338,-25.085381639259438,-0.38176796622685133,-0.024730252680877016,0.9239272885705638,-40.33732723438685,15.199613550561155,-19.390895157848718,0.017679654841623982,-0.005376692361496731,0.9998292459134865
1514.4051395000001,1969,0.994167331817249,0.29553954707639235,0.3240445514201046,1514.406094-0 1514.404185-1,-38.118293150578225,15.957417359914649,104.8343084836696,18.567277424603223,14.244559273480338,-25.085381639259438,-0.39967048632879754,0.023557628464724825,0.9163561210025394,-40.33732723438685,15.199613550561155,-19.390895157848718,0.017679654841623982,-0.005376692361496731,0.9998292459134865
1514.4093395,1969,0.9944566034554347,0.2941420579436348,0.30364196910046504,1514.406094-0 1514.412585-1,-40.71919042154002,19.126341696561397,110.84592839780387,18.567277424603223,14.244559273480338,-25.085381639259438,-0.39967048632879754,0.023557628464724825,0.9163561210025394,-40.33732723438685,15.199613550561155,-19.390895157848718,-0.002806323653595899,0.03947744838922947,0.9992165208883543
1514.4135395,1969,0.9944566034554347,0.286329014011336,0.2700178527422292,1514.414494-0 1514.412585-1,-40.66954751527682,21.930636362356722,105.79231942171722,18.567277424603223,14.244559273480338,-25.085381639259438,-0.4115554890465687,0.06762906548291431,0.9088720421145915,-40.33732723438685,15.199613550561155,-19.390895157848718,-0.002806323653595899,0.03947744838922947,0.9992165208883543
1514.4177395000002,1969,0.9939916405546789,0.2847819159899652,0.2527192926153813,1514.414494-0 1514.420985-1,-43.64283550817958,25.28326049131295,112.25201479435273,18.567277424603223,14.244559273480338,-25.085381639259438,-0.4115554890465687,0.06762906548291431,0.9088720421145915,-40.33732723438685,15.199613550561155,-19.390895157848718,-0.024980515303418827,0.08173952383068564,0.9963406165057754
1514.4219395,1969,0.9939916405546789,0.2770640473137094,0.22390878724577246,1514.422894-0 1514.420985-1,-43.49759241243362,27.447269750063292,106.98530586720125,18.567277424603223,14.244559273480338,-25.085381639259438,-0.4234372988378964,0.10477929566655182,0.8998456274008824,-40.33732723438685,15.199613550561155,-19.390895157848718,-0.024980515303418827,0.08173952383068564,0.9963406165057754
1514.4261394999999,1969,0.9933505996114889,0.27599518682830987,0.2118932851727997,1514.422894-0 1514.429385-1,-45.780163301472,30.096937983411802,111.66640462851271,18.567277424603223,14.244559273480338,-25.085381639259438,-0.4234372988378964,0.10477929566655182,0.8998456274008824,-40.33732723438685,15.199613550561155,-19.390895157848718,-0.04123180342918803,0.1123845694042134,0.9928089680023073
1514.4303395,1969,0.99178010533996,0.2726519488682827,0.19808629745082362,1514.431294-0 1514.429385-1,-45.67952142567607,31.130931836057776,109.21351181670909,18.567277424603223,14.244559273480338,-25.085381639259438,-0.4287301257038243,0.12314046245544319,0.895001064703413,-40.33732723438685,15.199613550561155,-19.390895157848718,-0.04123180342918803,0.1123845694042134,0.9928089680023073
1514.437785,1970,0.4643977425770694,0.2748138109938186,0.22398865013759606,1514.437785-1,-47.913408226787865,29.942205090677575,116.56756368925127,,,,,,,-40.33732723438685,15.199613550561155,-19.390895157848718,-0.05531394492754993,0.10763756318831579,0.992650251844744
1514.4387394999999,1970,0.8527447506705801,0.27309989463127127,0.19571369892278723,1514.431294-0 1514.446185-1,-45.11946454307301,31.063242652530313,108.03479758965221,18.567277424603223,14.244559273480338,-25.085381639259438,-0.4287301257038243,0.12314046245544319,0.895001064703413,-40.33732723438685,15.199613550561155,-19.390895157848718,-0.03725524644753769,0.11353928482613486,0.9928347684349614
1514.4429395,1970,0.8527447506705801,0.27496072139173783,0.18888860081282055,1514.439694-0 1514.446185-1,-45.15366619658697,32.073212685301556,108.87996192253851,18.567277424603223,14.244559273480338,-25.085381639259438,-0.4263487446882971,0.13608052288984646,0.8942644123483499,-40.33732723438685,15.199613550561155,-19.390895157848718,-0.03725524644753769,0.11353928482613486,0.9928347684349614
1514.4471395,1970,0.8527447506705801,0.2825240185051435,0.19842775080860864,1514.448094-0 1514.446185-1,-45.33541608234843,32.16494754636098,113.76635748740321,18.567277424603223,14.244559273480338,-25.085381639259438,-0.4151442477659586,0.1291832433923949,0.9005370304287645,-40.33732723438685,15.199613550561155,-19.390895157848718,-0.03725524644753769,0.11353928482613486,0.9928347684349614
1514.4513395,1970,0.7372308614979317,0.2832748398555652,0.19743035369187256,1514.448094-0 1514.454585-1,-44.26665317955838,31.618820776324043,111.4682689936673,18.567277424603223,14.244559273480338,-25.085381639259438,-0.4151442477659586,0.1291832433923949,0.9005370304287645,-40.33732723438685,15.199613550561155,-19.390895157848718,-0.029836063427571835,0.11005282198996638,0.9934778234521346
1514.4555395,1970,0.7372308614979317,0.28732463488324483,0.2038711007357552,1514.456494-0 1514.454585-1,-44.34689412313436,31.508359090743276,114.15689564690695,18.567277424603223,14.244559273480338,-25.085381639259438,-0.4090748748252885,0.12336904377956308,0.9041226829493832,-40.33732723438685,15.199613550561155,-19.390895157848718,-0.029836063427571835,0.11005282198996638,0.9934778234521346
1514.4597395,1970,0.7793177850546675,0.28793971421363085,0.20407931511853517,1514.456494-0 1514.462985-1,-43.45358883119633,30.933839559928415,112.21052455116333,18.567277424603223,14.244559273480338,-25.085381639259438,-0.4090748748252885,0.12336904377956308,0.9041226829493832,-40.33732723438685,15.199613550561155,-19.390895157848718,-0.02356543299515168,0.10539696577141222,0.9941509694075297
1514.4639395,1970,0.7793177850546675,0.29062281297225623,0.21093411644265814,1514.464894-0 1514.462985-1,-43.49797843701738,30.56197628249123,114.06691478911242,18.567277424603223,14.244559273480338,-25.085381639259438,-0.4049648742372557,0.11540214373798471,0.907020284147318,-40.33732723438685,15.199613550561155,-19.390895157848718,-0.02356543299515168,0.10539696577141222,0.9941509694075297
1514.4681395,1971,0.8509238916385231,0.2908513281722032,0.21368596249542482,1514.464894-0 1514.471385-1,-43.04904443006492,29.970071099135083,113.10132219389328,18.567277424603223,14.244559273480338,-25.085381639259438,-0.4049648742372557,0.11540214373798471,0.907020284147318,-40.33732723438685,15.199613550561155,-19.390895157848718,-0.020400822205633606,0.0987326669485091,0.9949048532048526
1514.4723395,1971,0.8509238916385231,0.2941124457118819,0.2202827810825062,1514.473294-0 1514.471385-1,-43.09549293365527,29.695622350989588,115.31590319445701,18.567277424603223,14.244559273480338,-25.085381639259438,-0.4000292901131992,0.10848413339519818,0.9100592067843845,-40.33732723438685,15.199613550561155,-19.390895157848718,-0.020400822205633606,0.0987326669485091,0.9949048532048526
1514.4765395,1971,0.821693996204015,0.2947635946260702,0.22005925137714988,1514.473294-0 1514.479785-1,-42.21783456592598,29.201461126258422,113.33946007196491,18.567277424603223,14.244559273480338,-25.085381639259438,-0.4000292901131992,0.10848413339519818,0.9100592067843845,-40.33732723438685,15.199613550561155,-19.390895157848718,-0.014148041964421487,0.09485577452649474,0.9953904836533007
1514.4807395,1971,0.821693996204015,0.2977552357221699,0.22549609606009924,1514.481694-0 1514.479785-1,-42.24764937604179,29.008448491924028,115.33877064237882,18.567277424603223,14.244559273480338,-25.085381639259438,-0.39552031775647534,0.10312062815582805,0.9126498859313819,-40.33732723438685,15.199613550561155,-19.390895157848718,-0.014148041964421487,0.09485577452649474,0.9953904836533007
1514.488185,1971,0.4304790225175703,0.3248332355722693,0.26453172412611226,1514.488185-1,-38.25473305248396,25.42887372202143,122.05218630699945,,,,,,,-40.33732723438685,15.199613550561155,-19.390895157848718,0.01468396477872097,0.07212451536422257,0.9972875390086118
1514.4933395,1971,0.8628851102232903,0.2994816418985993,0.22572554338550443,1514.481694-0 1514.504985-1,-40.0233777835508,27.675759552760702,110.25845860483966,18.567277424603223,14.244559273480338,-25.085381639259438,-0.39552031775647534,0.10312062815582805,0.9126498859313819,-40.33732723438685,15.199613550561155,-19.390895157848718,0.00232429874765383,0.08334699955171507,0.9965178750534575
1514.496585,1971,0.3993247303928392,0.3250930700409457,0.27523000513210816,1514.496585-1,-38.14827682689004,24.143635148682876,122.13766306422659,,,,,,,-40.33732723438685,15.199613550561155,-19.390895157848718,0.015434566831045993,0.06306254923219728,0.9978902189274503
1514.4975395000001,1971,0.8628851102232903,0.3022927732808219,0.2315897824667693,1514.490094-0 1514.504985-1,-40.02184437237784,27.397753520714488,112.04649920795839,18.567277424603223,14.244559273480338,-25.085381639259438,-0.3912885407845697,0.09691609240307908,0.9151505607734719,-40.33732723438685,15.199613550561155,-19.390895157848718,0.00232429874765383,0.08334699955171507,0.9965178750534575
1514.5017395,1972,0.8628851102232903,0.30524899396866906,0.236025893735621,1514.498494-0 1514.504985-1,-40.0192487869916,27.288698899556334,113.92244951845157,18.567277424603223,14.244559273480338,-25.085381639259438,-0.3868722490637262,0.09310936464178031,0.9174205737394264,-40.33732723438685,15.199613550561155,-19.390895157848718,0.00232429874765383,0.08334699955171507,0.9965178750534575
1514.5059395,1972,0.8628851102232903,0.30829031055303746,0.24077262705711144,1514.506894-0 1514.504985-1,-40.016773608100905,27.152869582077564,115.90685525426417,18.567277424603223,14.244559273480338,-25.085381639259438,-0.3823031765588297,0.08890069183379477,0.9197504814809836,-40.33732723438685,15.199613550561155,-19.390895157848718,0.00232429874765383,0.08334699955171507,0.9965178750534575
1514.5101395000002,1972,0.73359694109976,0.30857256052825877,0.2424177672283434,1514.506894-0 1514.513385-1,-39.61639360722244,26.73429873604479,114.96316238702602,18.567277424603223,14.244559273480338,-25.085381639259438,-0.3823031765588297,0.08890069183379477,0.9197504814809836,-40.33732723438685,15.199613550561155,-19.390895157848718,0.005292081111662128,0.07871131739508211,0.9968834046123138
1514.5143395,1972,0.73359694109976,0.310902704318105,0.24754429518321663,1514.515294-0 1514.513385-1,-39.61124701178254,26.456544664887076,116.53414257625354,18.567277424603223,14.244559273480338,-25.085381639259438,-0.3787563612942665,0.08333112973208771,0.92173724108159,-40.33732723438685,15.199613550561155,-19.390895157848718,0.005292081111662128,0.07871131739508211,0.9968834046123138
1514.5185394999999,1972,0.75203593467101,0.3115248753047427,0.2456082919574094,1514.515294-0 1514.521785-1,-38.942098236066535,26.30420979608288,114.90596568156744,18.567277424603223,14.244559273480338,-25.085381639259438,-0.3787563612942665,0.08333112973208771,0.92173724108159,-40.33732723438685,15.199613550561155,-19.390895157848718,0.010321148983478745,0.07850102402406181,0.9968606036506984
1514.5227395,1972,0.75203593467101,0.3146849409440825,0.24978945196358182,1514.523694-0 1514.521785-1,-38.92292261492892,26.232233972184265,116.95683948888797,18.567277424603223,14.244559273480338,-25.085381639259438,-0.37401383566134555,0.08013813631805315,0.923954289909061,-40.33732723438685,15.199613550561155,-19.390895157848718,0.010321148983478745,0.07850102402406181,0.9968606036506984
1514.5269395,1972,0.7966474963939661,0.3150744893036953,0.25283900064326836,1514.523694-0 1514.530185-1,-38.37506074948707,25.57297935769992,115.63165734526964,18.567277424603223,14.244559273480338,-25.085381639259438,-0.37401383566134555,0.08013813631805315,0.923954289909061,-40.33732723438685,15.199613550561155,-19.390895157848718,0.014438233388898325,0.07087208495430408,0.9973809126862403
1514.5311394999999,1972,0.7966474963939661,0.3178233571053393,0.2570629492181846,1514.532094-0 1514.530185-1,-38.35147920908636,25.43468293957196,117.43579494628904,18.567277424603223,14.244559273480338,-25.085381639259438,-0.3698687580095384,0.0764364161579364,0.9259344340359162,-40.33732723438685,15.199613550561155,-19.390895157848718,0.014438233388898325,0.07087208495430408,0.9973809126862403
1514.538585,1973,0.42842475077630454,0.33912373479011315,0.2879035799160503,1514.538585-1,-35.301916302889914,22.638986013321833,123.07760615573103,,,,,,,-40.33732723438685,15.199613550561155,-19.390895157848718,0.035273976553335806,0.052114167719960136,0.9980179658207416
1514.5395395,1973,0.7421129771817393,0.31876705156356494,0.2583796565111077,1514.532094-0 1514.546985-1,-37.25817869832534,24.682675235775452,114.72090434279426,18.567277424603223,14.244559273480338,-25.085381639259438,-0.3698687580095384,0.0764364161579364,0.9259344340359162,-40.33732723438685,15.199613550561155,-19.390895157848718,0.022827776557874213,0.06324715777812118,0.9977367837513125
1514.5437395,1973,0.7421129771817393,0.3206401500088901,0.26289583787736315,1514.540494-0 1514.546985-1,-37.233639847450505,24.400371465019468,115.96034476387001,18.567277424603223,14.244559273480338,-25.085381639259438,-0.36700979978746684,0.07135883854635527,0.9274759959272687,-40.33732723438685,15.199613550561155,-19.390895157848718,0.022827776557874213,0.06324715777812118,0.9977367837513125
1514.5479395,1973,0.7421129771817393,0.3224409184279762,0.267460345913647,1514.548894-0 1514.546985-1,-37.20999653099656,24.099379722596215,117.17545948548744,18.567277424603223,14.244559273480338,-25.085381639259438,-0.36424867734577066,0.06612504146591057,0.9289512258148909,-40.33732723438685,15.199613550561155,-19.390895157848718,0.022827776557874213,0.06324715777812118,0.9977367837513125
1514.5521395,1973,0.7499881601876743,0.32247570529701386,0.2705240391547211,1514.548894-0 1514.555385-1,-37.08161657984108,23.677582161462933,116.86158627525637,18.567277424603223,14.244559273480338,-25.085381639259438,-0.36424867734577066,0.06612504146591057,0.9289512258148909,-40.33732723438685,15.199613550561155,-19.390895157848718,0.023797055784927246,0.05771029476432247,0.9980497091899704
1514.5563395,1973,0.7499881601876743,0.3250850562508607,0.275410280796454,1514.557294-0 1514.555385-1,-37.04421232696924,23.423461206428286,118.60125370821399,18.567277424603223,14.244559273480338,-25.085381639259438,-0.36028471181077176,0.061233162591832146,0.9308305034937517,-40.33732723438685,15.199613550561155,-19.390895157848718,0.023797055784927246,0.05771029476432247,0.9980497091899704
1514.5605395,1973,0.7791745394825269,0.32563789196242104,0.2762287510700083,1514.557294-0 1514.563785-1,-36.42980464863267,23.010431598749925,117.02235259659795,18.567277424603223,14.244559273480338,-25.085381639259438,-0.36028471181077176,0.061233162591832146,0.9308305034937517,-40.33732723438685,15.199613550561155,-19.390895157848718,0.02854552560468232,0.053339425584046835,0.998168351855696
1514.5647395,1973,0.7791745394825269,0.3276830665786714,0.28018166180580895,1514.565694-0 1514.563785-1,-36.39448540434019,22.79173789682129,118.38105122902275,18.567277424603223,14.244559273480338,-25.085381639259438,-0.357173869235214,0.05720842624764666,0.9322843037946171,-40.33732723438685,15.199613550561155,-19.390895157848718,0.02854552560468232,0.053339425584046835,0.998168351855696
1514.5689395,1974,0.8579541266045219,0.32813886542002846,0.28059994045370584,1514.565694-0 1514.572185-1,-35.90722863363091,22.494514299071476,117.11419145496757,18.567277424603223,14.244559273480338,-25.085381639259438,-0.357173869235214,0.05720842624764666,0.9322843037946171,-40.33732723438685,15.199613550561155,-19.390895157848718,0.03235606407791364,0.05022547279513557,0.9982136479731638
1514.5731395,1974,0.8720914499635353,0.33070403516711144,0.28427272994036623,1514.574094-0 1514.572185-1,-35.855755181081314,22.35836835210633,118.78801421754022,18.567277424603223,14.244559273480338,-25.085381639259438,-0.3532955054065282,0.05416034969243303,0.933942686882198,-40.33732723438685,15.199613550561155,-19.390895157848718,0.03235606407791364,0.05022547279513557,0.9982136479731638
1514.580585,1974,0.45213841678518735,0.3518439550542329,0.3132472932077477,1514.580585-1,-32.63584582796787,19.608580578528283,123.75753860230628,,,,,,,-40.33732723438685,15.199613550561155,-19.390895157848718,0.05369758334549918,0.03074095254641497,0.9980839460583425
1514.5815395,1974,0.8208412306403565,0.33176473488409275,0.28419316606746525,1514.574094-0 1514.588985-1,-34.78856022216422,21.826752387760596,115.97313005851052,18.567277424603223,14.244559273480338,-25.085381639259438,-0.3532955054065282,0.05416034969243303,0.933942686882198,-40.33732723438685,15.199613550561155,-19.390895157848718,0.04086266334247646,0.04490955424471827,0.9981549853014311
1514.5857395,1974,0.8208412306403565,0.3328832250721715,0.28692217342837967,1514.582494-0 1514.588985-1,-34.761453634336284,21.640420693508347,116.70650134436178,18.567277424603223,14.244559273480338,-25.085381639259438,-0.3515839173951978,0.05108578833086033,0.9347614622242733,-40.33732723438685,15.199613550561155,-19.390895157848718,0.04086266334247646,0.04490955424471827,0.9981549853014311
1514.5899395000001,1974,0.8208412306403565,0.33551654512986534,0.2899053665323599,1514.590894-0 1514.588985-1,-34.694540416293684,21.57923744445717,118.38590402310913,18.567277424603223,14.244559273480338,-25.085381639259438,-0.34761392896679066,0.04917820817851478,0.9363471900041255,-40.33732723438685,15.199613550561155,-19.390895157848718,0.04086266334247646,0.04490955424471827,0.9981549853014311
1514.5941395,1974,0.7906336431222668,0.3356274929890695,0.2920600655504675,1514.590894-0 1514.597385-1,-34.531720449437685,21.250126455873428,117.95057972299753,18.567277424603223,14.244559273480338,-25.085381639259438,-0.34761392896679066,0.04917820817851478,0.9363471900041255,-40.33732723438685,15.199613550561155,-19.390895157848718,0.04215311144555317,0.04066151303519286,0.998283404927252
1514.5983395,1974,0.7906336431222668,0.3364234949307724,0.2950272886988955,1514.599294-0 1514.597385-1,-34.512009688069014,20.99901145353175,118.50612416717559,18.567277424603223,14.244559273480338,-25.085381639259438,-0.34637079264514525,0.04539838928553701,0.9369985380205526,-40.33732723438685,15.199613550561155,-19.390895157848718,0.04215311144555317,0.04066151303519286,0.998283404927252
1514.6025395000001,1975,0.916621050984617,0.3345206083635593,0.2960119075053006,1514.599294-0 1514.605785-1,-36.4245792322137,21.814509379793165,123.67261756155753,18.567277424603223,14.244559273480338,-25.085381639259438,-0.34637079264514525,0.04539838928553701,0.9369985380205526,-40.33732723438685,15.199613550561155,-19.390895157848718,0.027336956980278937,0.048448681711536046,0.9984515090997022
1514.6067395,1975,0.916621050984617,0.32576935226115467,0.2834295078131178,1514.607694-0 1514.605785-1,-36.57717928117797,22.310518951899667,117.73447537970358,18.567277424603223,14.244559273480338,-25.085381639259438,-0.35965705913318213,0.05593133488425381,0.9314067240436565,-40.33732723438685,15.199613550561155,-19.390895157848718,0.027336956980278937,0.048448681711536046,0.9984515090997022
1514.6109394999999,1975,0.9069169136366834,0.3235908275675766,0.28320362208465044,1514.607694-0 1514.614185-1,-39.022995386480346,23.559294196368107,124.04549896360646,18.567277424603223,14.244559273480338,-25.085381639259438,-0.35965705913318213,0.05593133488425381,0.9314067240436565,-40.33732723438685,15.199613550561155,-19.390895157848718,0.009170877601455185,0.060416435987815396,0.9981311282925451
1514.6151395,1975,0.9069169136366834,0.30841648742296646,0.26201974242125137,1514.616094-0 1514.614185-1,-39.10344441659962,24.211485598208583,113.84498924171069,18.567277424603223,14.244559273480338,-25.085381639259438,-0.38246956887726324,0.07317526992838175,0.921065909017237,-40.33732723438685,15.199613550561155,-19.390895157848718,0.009170877601455185,0.060416435987815396,0.9981311282925451
1514.6193395,1975,0.8431908100507507,0.3070202129713442,0.2638747354115951,1514.616094-0 1514.622585-1,-40.75116449561756,24.85165641573976,117.80099753412367,18.567277424603223,14.244559273480338,-25.085381639259438,-0.38246956887726324,0.07317526992838175,0.921065909017237,-40.33732723438685,15.199613550561155,-19.390895157848718,-0.0030539598796837097,0.06540424501500441,0.9978541767528313
1514.6235394999999,1975,0.8431908100507507,0.30469266888697183,0.26187250233818415,1514.624494-0 1514.622585-1,-40.74613251730938,24.800148953515553,116.28977695041607,18.567277424603223,14.244559273480338,-25.085381639259438,-0.38590930133273893,0.07386252300966235,0.9195750860258908,-40.33732723438685,15.199613550561155,-19.390895157848718,-0.0030539598796837097,0.06540424501500441,0.9978541767528313
1514.6277395,1975,0.8155370999270768,0.30462141061826864,0.26387803983471525,1514.624494-0 1514.630985-1,-40.759567461190485,24.574065705167765,116.33070690477675,18.567277424603223,14.244559273480338,-25.085381639259438,-0.38590930133273893,0.07386252300966235,0.9195750860258908,-40.33732723438685,15.199613550561155,-19.390895157848718,-0.0031671285219901923,0.062245062308827245,0.9980558709386442
1514.6319395,1975,0.8155370999270768,0.3078371573961212,0.26933610244483375,1514.632894-0 1514.630985-1,-40.76975592255746,24.335843169649586,118.49718793338212,18.567277424603223,14.244559273480338,-25.085381639259438,-0.38108768775449453,0.06868442364602423,0.9219840693799142,-40.33732723438685,15.199613550561155,-19.390895157848718,-0.0031671285219901923,0.062245062308827245,0.9980558709386442
1514.6361395,1976,0.8341742814536378,0.3080707003365082,0.27190812565111455,1514.632894-0 1514.639385-1,-40.37862089989893,23.837698645008402,117.56502241729589,18.567277424603223,14.244559273480338,-25.085381639259438,-0.38108768775449453,0.06868442364602423,0.9219840693799142,-40.33732723438685,15.199613550561155,-19.390895157848718,-0.00036821541790654777,0.056292105405639795,0.9984142743803328
1514.6403395,1976,0.8341742814536378,0.3109270345420858,0.27583266828287867,1514.641294-0 1514.639385-1,-40.38148358147561,23.720302847543294,119.48558793023267,18.567277424603223,14.244559273480338,-25.085381639259438,-0.3768196857903089,0.06552664327326634,0.9239660077201062,-40.33732723438685,15.199613550561155,-19.390895157848718,-0.00036821541790654777,0.056292105405639795,0.9984142743803328
1514.6445395,1976,0.8007730261933261,0.311213991665267,0.27565827884659155,1514.641294-0 1514.647785-1,-40.03022214258657,23.56686541857286,118.62686850556332,18.567277424603223,14.244559273480338,-25.085381639259438,-0.3768196857903089,0.06552664327326634,0.9239660077201062,-40.33732723438685,15.199613550561155,-19.390895157848718,0.0021633521077620843,0.05494322737621122,0.9984871364585244
1514.6487395,1976,0.8007730261933261,0.3123347499846672,0.27784056555088,1514.649694-0 1514.647785-1,-40.03018423707778,23.44608108786001,119.39960914991917,18.567277424603223,14.244559273480338,-25.085381639259438,-0.37512675530821143,0.06328120511416002,0.9248110112510735,-40.33732723438685,15.199613550561155,-19.390895157848718,0.0021633521077620843,0.05494322737621122,0.9984871364585244
